sample_id,gold_german_source,gold_english_reference,audio_path,whisper_hypothesis,whisper_inference_time_ms,whisper_asr_wer,whisper_asr_cer,clean_fp32_translation,clean_int8_translation,whisper_asr_fp32_translation,whisper_asr_int8_translation,chrf_clean_f,chrf_clean_i,chrf_whisper_asr_f,chrf_whisper_asr_i,delta_clean,delta_whisper_asr,did_whisper,comet_clean_f,comet_clean_i,comet_whisper_asr_f_e2e,comet_whisper_asr_i_e2e,comet_whisper_asr_f_mt,comet_whisper_asr_i_mt,comet_delta_clean,comet_delta_whisper_asr,comet_did_whisper
common_voice_de_18373650,"Die größten Städte Englands sind London, Birmingham und Manchester.","London, Birmingham and Manchester are the biggest cities in England.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18373650.wav,"Die größten Städte England sind London, Birmingham und Manchester.",2899.6993000000657,0.1111111111111111,0.015384615384615385,"The largest cities in England are London, Birmingham and Manchester.","The largest cities in England are London, Birmingham and Manchester.","The largest cities in England are London, Birmingham and Manchester.","The largest cities in England are London, Birmingham and Manchester.",77.69514610661486,77.69514610661486,77.69514610661486,77.69514610661486,0.0,0.0,0.0,0.9131649136543274,0.9131649136543274,0.9131649136543274,0.9131649136543274,0.914040207862854,0.914040207862854,0.0,0.0,0.0
common_voice_de_18436715,So viel Tiefgründigkeit traue ich denen nicht zu.,I don't trust them to be that deep.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18436715.wav,So viel Eftkondigkeit traue ich den nicht zu.,2948.7536999999975,0.25,0.14583333333333334,I don't trust them to be so profound.,I don't trust them to be so profound.,I don't trust that much eftcondity.,I don't trust that much efasticity.,66.52817232754671,66.52817232754671,48.12679455006613,47.24570447373415,0.0,-0.8810900763319793,-0.8810900763319793,0.6981114745140076,0.6981114745140076,-0.9594938158988953,-0.5847352147102356,-0.8638578057289124,-0.49598440527915955,0.0,0.37475860118865967,0.37475860118865967
common_voice_de_18445748,Insgesamt ist der Sound etwas zu basslastig.,"Overall, the sound is a bit bass-heavy.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18445748.wav,Insgesamt ist der Sound etwas zu basstlos dick.,2848.910599999954,0.2857142857142857,0.13953488372093023,"Overall, the sound is a bit too bassy.","Overall, the sound is a bit too bassy.","Overall, the sound is a bit too bassless thick.","Overall, the sound is a bit too bassless.",73.71447935474356,73.71447935474356,70.48714662302889,72.22306055491333,0.0,1.7359139318844399,1.7359139318844399,0.6385465264320374,0.6385465264320374,0.26973479986190796,0.5575761198997498,0.24609708786010742,0.48680931329727173,0.0,0.2878413200378418,0.2878413200378418
common_voice_de_18520278,"Was solls, ich bin bereit.","So what, I’m ready.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18520278.wav,Was soll's? Ich bin bereit.,2795.803999999862,0.0,0.0,"What the hell, I'm ready.","What the hell, I'm ready.",I'm ready.,I'm ready.,37.87608215697729,37.87608215697729,35.30680925300479,35.30680925300479,0.0,0.0,0.0,0.7784789204597473,0.7784789204597473,0.8805223703384399,0.8805223703384399,0.8613040447235107,0.8613040447235107,0.0,0.0,0.0
common_voice_de_18593971,"Ja gut, da kann man nichts machen!","Yeah well, there's nothing you can do!",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18593971.wav,"Ja gut, da kann man nichts machen.",2822.666399999889,0.0,0.0,"Yeah, well, there's nothing you can do!","Yeah, well, there's nothing you can do!","Yeah, well, there's nothing you can do.","Yeah, well, there's nothing you can do.",91.28561162896165,91.28561162896165,85.8669976992142,85.8669976992142,0.0,0.0,0.0,1.0253595113754272,1.0253595113754272,0.977973997592926,0.977973997592926,0.9908704161643982,0.9908704161643982,0.0,0.0,0.0
common_voice_de_18637308,Das kann man auch einfach mit einem scharfen Messer machen.,You can just do it with a sharp knife.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18637308.wav,Das kann man auch einfach mit einem Schaffemesser machen.,2856.545800000049,0.2,0.05172413793103448,You can do that with a sharp knife.,You can do that with a sharp knife.,This can also be done easily with a sheep knife.,This can also be done easily with a sheep knife.,68.4279237726683,68.4279237726683,36.663040893225414,36.663040893225414,0.0,0.0,0.0,0.9284540414810181,0.9284540414810181,0.10349177569150925,0.10349177569150925,0.09523990005254745,0.09523990005254745,0.0,0.0,0.0
common_voice_de_18781285,Das Attentat war stümperhaft geplant.,The assassination was planned poorly.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18781285.wav,Das Akkontakt war spümpferhaft geplant.,2843.5031000001345,0.4,0.16666666666666666,The assassination was planned to happen.,The assassination was a filthy plan.,The contact was spookyly planned.,The contact was spookyly planned.,75.4228088694837,59.07202152371668,31.763754919346738,31.763754919346738,-16.350787345767024,0.0,16.350787345767024,0.4300456941127777,0.46293672919273376,-0.6191324591636658,-0.6191324591636658,-0.6467087268829346,-0.6467087268829346,0.032891035079956055,0.0,-0.032891035079956055
common_voice_de_18820064,Der Standesbeamte war ein komischer Vogel.,The registrar was a strange bird.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18820064.wav,Der Standesbeamte weinkommischer Vogel.,2829.5949000000746,0.5,0.12195121951219512,The registrar was a strange bird.,The registrar was a strange bird.,The registrar of the Weinkommischer Vogel.,The registrar of wine-commandant bird.,100.0,100.0,37.23532757653566,48.11541613659497,0.0,10.880088560059313,10.880088560059313,1.2091846466064453,1.2091846466064453,-1.4347732067108154,-1.2268040180206299,-1.4622540473937988,-1.2262938022613525,0.0,0.20796918869018555,0.20796918869018555
common_voice_de_18982556,Otto wollte sich nicht streiten und gab nach.,Otto didn’t want to fight and gave in.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_18982556.wav,Also wollte ich mich entscheiden und gar nicht.,3244.7926999998344,0.75,0.3409090909090909,Otto didn't want to fight and gave in.,Otto didn't want to fight and gave in.,So I wanted to make up my mind and not at all.,So I wanted to make up my mind and not at all.,85.97130403790581,85.97130403790581,17.064589690827823,17.064589690827823,0.0,0.0,0.0,1.0258839130401611,1.0258839130401611,-1.2411407232284546,-1.2411407232284546,-1.2293388843536377,-1.2293388843536377,0.0,0.0,0.0
common_voice_de_19059081,Unter der Plane wächst nichts.,Nothing will increase under these plans.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19059081.wav,unter der blaben wächst nichts.,3142.9562999999234,0.2,0.10344827586206896,Nothing grows under the tarpaulin.,Nothing grows under the tarpaulin.,Under the blabs nothing grows.,Nothing grows under the blabs.,33.776456122086934,33.776456122086934,24.771529537702307,32.98344259496116,0.0,8.211913057258855,8.211913057258855,-1.1407954692840576,-1.1407954692840576,-0.6645414233207703,-0.6450135111808777,-0.7742571830749512,-0.6335148215293884,0.0,0.019527912139892578,0.019527912139892578
common_voice_de_19096527,Ab jetzt noch achtundvierzig Stunden.,Still 48 hours from now.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19096527.wav,Ab jetzt noch 48 Stunden.,2866.9589000000997,0.2,0.3888888888888889,"From now on, forty-eight hours.","From now on, forty-eight hours.","From now on, 48 hours.","From now on, 48 hours.",31.177469464807857,31.177469464807857,45.12518865013086,45.12518865013086,0.0,0.0,0.0,-0.5500389337539673,-0.5500389337539673,-0.005984114482998848,-0.005984114482998848,0.04274877905845642,0.04274877905845642,0.0,0.0,0.0
common_voice_de_19119155,"Vier Jahre später erlitt sein Vater einen Jagdunfall, der ihn arbeitsunfähig machte.",Four years later his father suffered an accident while hunting which made him unable to work.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19119155.wav,Fähre später Litzendfatter in Jaktunfall den Arbeitsunfähig machte.,2942.969299999959,0.75,0.3048780487804878,"Four years later, his father suffered a hunting accident that made him unable to work.","Four years later, his father suffered a hunting accident that made him unable to work.",Ferries later Litzendfatter in Jakt accident made the work unfit.,He later left Litzendfatter in a jakt accident to be unable to work.,72.3462422300201,72.3462422300201,23.30086159007978,31.023272822446764,0.0,7.722411232366984,7.722411232366984,0.8990581631660461,0.8990581631660461,-1.2774364948272705,-1.1026029586791992,-1.3954927921295166,-1.140376329421997,0.0,0.1748335361480713,0.1748335361480713
common_voice_de_19119254,Er wurde Mitglied des Heilbronner Künstlerbundes und malte gemeinsam mit Wilhelm Schäffer.,He was a member of the Heilbronn artist association and painted together with Wilhelm Schäffer.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19119254.wav,Er wurde Mitglied des Heilbrunner Künstlerbundes und malte gemeinsam mit welchem Schaffer.,2975.5069000000276,0.25,0.056179775280898875,He became a member of the Heilbronner Künstlerbund and painted together with Wilhelm Schäffer.,He became a member of the Heilbronner Künstlerbund and painted together with Wilhelm Schäffer.,He became a member of the Heilbrunner Künstlerbund and painted together with which conductor.,He became a member of the Heilbrunner Künstlerbund and painted together with which conductor.,70.1969112136735,70.1969112136735,51.26215173677738,51.26215173677738,0.0,0.0,0.0,0.7705458998680115,0.7705458998680115,0.05772222578525543,0.05772222578525543,0.047322407364845276,0.047322407364845276,0.0,0.0,0.0
common_voice_de_19120207,Die Pfarrkirche des Ortes war dem Heiligen Martin gewidmet.,The local parish church was dedicated to Saint Martin.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19120207.wav,Die Parköche des Ortes war dem Heiligen Martin gefilmt.,2871.711000000005,0.2222222222222222,0.1206896551724138,The parish church of the village was dedicated to Saint Martin.,The parish church of the village was dedicated to Saint Martin.,The park of the village was filmed to Saint Martin.,The park of the village was filmed to Saint Martin.,76.4458525725752,76.4458525725752,42.65073579555309,42.65073579555309,0.0,0.0,0.0,0.8859068751335144,0.8859068751335144,-1.2258135080337524,-1.2258135080337524,-1.2615455389022827,-1.2615455389022827,0.0,0.0,0.0
common_voice_de_19121846,"Gorki gab dem angehenden Schriftsteller den Rat, sich mehr Lebenserfahrung zu verschaffen.",Gorki advised the budding writer to gain more life experience.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19121846.wav,Gorki gab den engen Schrifteller den Rat sich mehr Lebensverfahren zu verschaffen.,2901.822999999922,0.3333333333333333,0.13636363636363635,Gorki advised the prospective writer to gain more life experience.,Gorki advised the prospective writer to gain more life experience.,Gorki advised the close scribe to get more life procedures.,Gorki advised the close scribe to get more life procedures.,81.45268246399117,81.45268246399117,44.37251414641926,44.37251414641926,0.0,0.0,0.0,0.9422536492347717,0.9422536492347717,-0.3638346195220947,-0.3638346195220947,-0.33757174015045166,-0.33757174015045166,0.0,0.0,0.0
common_voice_de_19121902,Aus dieser Ehe stammt die Schauspielerin und Sängerin Laura Schneiderhan.,Actress and singer Laura Schneiderhan comes from this marriage.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19121902.wav,Aus diese Echstammlische aus Berlin sind gerade in der Laura Schneide an.,3711.90189999993,1.0,0.4166666666666667,From this marriage comes the actress and singer Laura Schneiderhan.,From this marriage comes the actress and singer Laura Schneiderhan.,These lizards from Berlin are currently in Laura Schneide.,From these Echstammlische from Berlin are just in the Laura Schneide.,78.15253671017376,78.15253671017376,29.753356521748977,30.339884280987185,0.0,0.5865277592382085,0.5865277592382085,0.7328322529792786,0.7328322529792786,-1.3425607681274414,-1.4930245876312256,-1.4146620035171509,-1.7175356149673462,0.0,-0.15046381950378418,-0.15046381950378418
common_voice_de_19124483,Das Land musste neu aufgebaut werden und brauchte gebildete junge Menschen.,"The country had to be rebuilt and needed educated, young people.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19124483.wav,Das Land muss der neue Aufgebaut werden und braucht die gebildete junge Menschen.,2890.4889000000367,0.45454545454545453,0.0945945945945946,The country had to be rebuilt and needed educated young people.,The country had to be rebuilt and needed educated young people.,The country must be built up and needs the educated young people.,The country must be built up and needs the educated young people.,92.4095910299485,92.4095910299485,56.03232466990988,56.03232466990988,0.0,0.0,0.0,0.8665879368782043,0.8665879368782043,0.7085151076316833,0.7085151076316833,0.7004008293151855,0.7004008293151855,0.0,0.0,0.0
common_voice_de_19125901,Sowohl Thomas Howard als auch Margaret Douglas wurden im Tower of London gefangen gesetzt.,Both Thomas Howard and Margaret Douglas were imprisoned in the Tower of London.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19125901.wav,Sobald Thomas Howard als auch Margaret Douglas wurden im Kauerfluten gefangen gesetzt.,2945.7645999998476,0.2857142857142857,0.15730337078651685,Both Thomas Howard and Margaret Douglas were captured in the Tower of London.,Both Thomas Howard and Margaret Douglas were captured in the Tower of London.,As soon as Thomas Howard and Margaret Douglas were captured in the Kauerfluten.,As soon as Thomas Howard and Margaret Douglas were captured in the Kauerfluten.,85.68284288440297,85.68284288440297,58.58588531338065,58.58588531338065,0.0,0.0,0.0,0.7910601496696472,0.7910601496696472,-1.0855309963226318,-1.0855309963226318,-1.1031289100646973,-1.1031289100646973,0.0,0.0,0.0
common_voice_de_19128944,Im Personenverkehr diente die Strecke vornehmlich lokalen Interessen.,The route primarily served local interests in terms of passenger transport.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19128944.wav,Im Personenverkehr diente die Strecke vornehmlich lokalen Interessen.,2876.172600000018,0.0,0.0,"In passenger transport, the route served mainly local interests.","In passenger transport, the route served mainly local interests.","In passenger transport, the route served mainly local interests.","In passenger transport, the route served mainly local interests.",54.96238486683838,54.96238486683838,54.96238486683838,54.96238486683838,0.0,0.0,0.0,0.80658358335495,0.80658358335495,0.80658358335495,0.80658358335495,0.80658358335495,0.80658358335495,0.0,0.0,0.0
common_voice_de_19140417,Dabei durfte die historische Fassade nicht beschädigt werden.,The historic facade was therefore not allowed to be damaged.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19140417.wav,Dabei durfte die historische Fassade nicht beschädigt werden.,2867.2134999999344,0.0,0.0,The historic facade was not to be damaged.,The historical facade was not to be damaged.,The historic facade was not to be damaged.,The historical facade was not to be damaged.,64.63132055954884,56.978436702301636,64.63132055954884,56.978436702301636,-7.652883857247204,-7.652883857247204,0.0,0.7848103642463684,0.7775209546089172,0.7848103642463684,0.7775209546089172,0.7848103642463684,0.7775209546089172,-0.007289409637451172,-0.007289409637451172,0.0
common_voice_de_19152628,"Vor der Kirche befindet sich ein Taufstein, in den Menschendarstellungen und Symbole eingearbeitet sind.",In front of the church is a font in which human figures and symbols have been embedded.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19152628.wav,Vor der Küche befindet sich ein Taufstein in dem Menschendarstellung und sowohl eingearbeitet sind.,3004.9178000001575,0.2857142857142857,0.09803921568627451,In front of the church there is a baptismal font in which human representations and symbols are incorporated.,In front of the church there is a baptismal font in which human representations and symbols are incorporated.,In front of the kitchen there is a baptismal font in which human representation and both are incorporated.,In front of the kitchen there is a baptismal font in which human representation and both are incorporated.,59.683953498970446,59.683953498970446,45.32382524034349,45.32382524034349,0.0,0.0,0.0,0.5685779452323914,0.5685779452323914,-0.4661625921726227,-0.4661625921726227,-0.35289716720581055,-0.35289716720581055,0.0,0.0,0.0
common_voice_de_19155513,Als staatlicher Feiertag gilt er für staatliche Angestellte und Beamte.,It's a national holiday for government employees and officials.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19155513.wav,Als staatlicher Feiertag gilt er für staatliche Angestelle und Beamte.,2880.8910000000196,0.1,0.014285714285714285,He is considered to be a public holiday for state employees and civil servants.,He is considered to be a state holiday for state employees and civil servants.,He is considered to be a public holiday for state officials and officials.,It is considered to be a public holiday for state officials and officials.,39.82204811717382,39.71821744062612,42.93911503961495,43.39062508228761,-0.10383067654770173,0.45151004267266615,0.5553407192203679,-0.6762639880180359,-0.7679696679115295,-0.6500964760780334,0.45875632762908936,-0.6287206411361694,0.4608595669269562,-0.09170567989349365,1.1088528037071228,1.2005584836006165
common_voice_de_19156087,"Ihre Fotostrecken erschienen in Modemagazinen wie der Vogue, Harper’s Bazaar und Marie Claire.","Their photo series appear in fashion magazines like Vogue, Harper’s Bazaar, and Marie Claire.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19156087.wav,"Die Rufvorte strecken ja schienen mit monobarer Ziegen mit der Rook, hat das da sah aber rückgär.",4265.980200000058,1.2307692307692308,0.5494505494505495,"Her photographs appeared in fashion magazines such as Vogue, Harper, Bazaar, and Marie Claire.","Her photographs appeared in fashion magazines such as Vogue, Harpers Bazaar and Marie Claire.","The call foreman seemed to stretch with monobar goats with the Rook, but saw that back.","The call foreman seemed to stretch with monobar goats with the Rook, but saw that back-drained.",65.78268036827363,61.32469458796942,10.57756940369353,11.806366637033396,-4.457985780304213,1.228797233339865,5.686783013644078,0.7502501606941223,0.7365821003913879,-1.8314735889434814,-1.8669991493225098,-2.231715202331543,-2.2418932914733887,-0.013668060302734375,-0.03552556037902832,-0.021857500076293945
common_voice_de_19163435,Der Pfarrhof war von da an von Weltgeistlichen bewohnt.,"From then on, the rectory was inhabited by clergymen.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19163435.wav,Der Verhoff war von der an von weltgeistlichen Bewohnt.,2870.401700000002,0.2222222222222222,0.12962962962962962,The vicarage was inhabited from then on by world clergymen.,"From then on, the vicarage was inhabited by world clergymen.",The Verhoff was inhabited by worldly clergymen from that time on.,The Verhoff was from the beginning inhabited by worldly spiritual.,55.51246773126174,73.73060919102453,49.94609204328854,34.01317870295473,18.21814145976279,-15.932913340333805,-34.151054800096595,0.22981196641921997,0.31901824474334717,-0.16007819771766663,-1.0220404863357544,-0.22802266478538513,-1.0466923713684082,0.0892062783241272,-0.8619622886180878,-0.951168566942215
common_voice_de_19163610,Die bundesdeutsche Anti-Atom-Bewegung erlebte in Brokdorf ihren unaufhaltsamen Aufstieg und ihre größten Niederlagen.,The West German Anti-Nuclear Movement had its unstoppable ascent and greatest defeats in Brokdorf.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19163610.wav,Die Bundesdeutschantheatomenbewegung erlebt in Proktor ihren unerfaltsamen Aufstieg und ihrer größten Niederlagen.,3047.4300000000767,0.46153846153846156,0.12280701754385964,The German anti-atom movement experienced its unstoppable rise and greatest defeats in Brokdorf.,The German anti-atom movement in Brokdorf experienced its unstoppable rise and its greatest defeats.,The Bundesdeutscheantheatomen Movement is experiencing its inexplicable ascent and its greatest defeats in Proktor.,"In Proktor, the Bundesdeutscheantheatomen Movement experiences its inexplicable ascension and its greatest defeats.",60.91179758721448,53.108304168714795,45.738102599524765,37.551673742926965,-7.803493418499684,-8.1864288565978,-0.3829354380981158,0.7666530609130859,0.6498705744743347,-0.8157738447189331,-0.582955539226532,-0.8335289359092712,-0.5340027213096619,-0.11678248643875122,0.23281830549240112,0.34960079193115234
common_voice_de_19164256,Die Marke Lipton gehört heute zu Unilever.,The Lipton brand is now part of Unilever.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19164256.wav,Die Marke Lippen gehört heute zu Unilever.,2824.324800000113,0.14285714285714285,0.04878048780487805,The Lipton brand belongs to Unilever today.,The Lipton brand belongs to Unilever today.,The brand Lips belongs to Unilever today.,The brand Lips belongs to Unilever today.,53.43205722986302,53.43205722986302,33.90266960257843,33.90266960257843,0.0,0.0,0.0,0.843681275844574,0.843681275844574,0.3971358835697174,0.3971358835697174,0.35365355014801025,0.35365355014801025,0.0,0.0,0.0
common_voice_de_19166335,Für seinen Einsatz in Nordafrika erhielt er mehrere italienische und deutsche Auszeichnungen.,He received numerous Italian and German awards for his work in North Africa.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19166335.wav,Für seinen Einsatz in Nordafrika hält der mehrere italienische und deutsche Auszeichnen.,2892.1439999999166,0.25,0.08695652173913043,He received several Italian and German awards for his work in North Africa.,He received several Italian and German awards for his work in North Africa.,He holds several Italian and German awards for his work in North Africa.,He has won several Italian and German awards for his work in North Africa.,85.30154208216443,85.30154208216443,76.45421424421095,75.99747797238929,0.0,-0.4567362718216543,-0.4567362718216543,0.9645020961761475,0.9645020961761475,0.8389995098114014,0.8828574419021606,0.827458918094635,0.8665463328361511,0.0,0.04385793209075928,0.04385793209075928
common_voice_de_19275763,Daneben veröffentlichte er mehrere Bücher über den Bau und die Konstruktion von Dampflokomotiven.,He also published several books on steam locomotive building and construction.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19275763.wav,Dann eben veröffentlichte Ermierere Bücher über den Bau und die Konstruktion von Trumpf Lokomotiven.,3013.3961999999883,0.46153846153846156,0.09375,He also published several books on the construction and construction of steam locomotives.,He also published several books on the construction and construction of steam locomotives.,Then Ermierre published books on the construction and construction of trump locomotives.,Then Ermierre published books on the construction and construction of trump locomotives.,75.22487231627468,75.22487231627468,46.545090519873725,46.545090519873725,0.0,0.0,0.0,0.9976099133491516,0.9976099133491516,-0.2731749713420868,-0.2731749713420868,-0.3422203063964844,-0.3422203063964844,0.0,0.0,0.0
common_voice_de_19298932,Der Entwurf verfehlte dennoch die notwendige Zweidrittelmehrheit.,The proposal is still missing the required two-thirds majority.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19298932.wav,Der Endwolf verfehlt dennoch die notwendige Zweiterittel Mehrheit.,2990.1519000000008,0.5714285714285714,0.109375,The draft nevertheless missed the necessary two-thirds majority.,The draft nevertheless missed the necessary two-thirds majority.,The endwolf nevertheless misses the necessary second-third majority.,The Endwolf still misses the necessary second-third majority.,41.93834158748255,41.93834158748255,30.496886172059305,37.68594547144506,0.0,7.189059299385754,7.189059299385754,0.5578015446662903,0.5578015446662903,-0.5968480706214905,-0.5025871992111206,-0.5104503631591797,-0.4126414358615875,0.0,0.09426087141036987,0.09426087141036987
common_voice_de_19505421,Messe in der Kapelle an allen Festtagen gestattet.,Mass is permitted in the chapel on all holidays.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19505421.wav,Messen in der Kapelle an allen Festtagen gestartet.,2878.1674999997904,0.25,0.04081632653061224,Mass in the chapel allowed on all feast days.,Mass in the chapel allowed on all feast days.,Fairs started in the chapel on all feast days.,Masses started in the chapel on all feast days.,47.426254865947385,47.426254865947385,54.40546085224809,55.505338556343375,0.0,1.0998777040952845,1.0998777040952845,0.15131771564483643,0.15131771564483643,-0.5353430509567261,-0.16063278913497925,-0.6017499566078186,-0.18835827708244324,0.0,0.3747102618217468,0.3747102618217468
common_voice_de_19534801,Dieses Maß wird in Zoll angegeben.,This measure is given in inches.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19534801.wav,Die Schmarswirtz in den Scholl angegeben.,3451.713300000165,0.8333333333333334,0.45454545454545453,This measure shall be indicated in customs.,This measure shall be indicated in customs.,The Schmarswirtz is indicated in the Scholl.,The Schmarswirtz is indicated in the Scholl.,41.17169196402236,41.17169196402236,16.459116206327916,16.459116206327916,0.0,0.0,0.0,-0.7942255139350891,-0.7942255139350891,-1.4983246326446533,-1.4983246326446533,-1.6733369827270508,-1.6733369827270508,0.0,0.0,0.0
common_voice_de_19542915,Nagoya wird unter anderem von Lufthansa täglich von Frankfurt am Main aus angeflogen.,Flights to Nagoya from Frankfurt am Main are operated daily by Lufthansa and others.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19542915.wav,"Nagoya Verdunter-Anderem von Lufthansa, Teglich von Frankfurt, Amine, Alsangoflogen.",4392.249699999866,0.6153846153846154,0.14285714285714285,"Among other things, Nagoya is served daily from Frankfurt am Main by Lufthansa.","Among other things, Nagoya is served daily from Frankfurt am Main by Lufthansa.","Nagoya Verdunter-Other from Lufthansa, Tedälich from Frankfurt, Amine, Alsangoflogen.","Nagoya Verdunter-Other from Lufthansa, Tedäglich from Frankfurt, Amine, Alsangoflogen.",52.32968910303616,52.32968910303616,33.965964681169055,33.88941073353035,0.0,-0.0765539476387076,-0.0765539476387076,0.43932366371154785,0.43932366371154785,-1.2647557258605957,-1.2787225246429443,-1.4205152988433838,-1.4580392837524414,0.0,-0.013966798782348633,-0.013966798782348633
common_voice_de_19579120,Es gibt vier Staubblätter.,There are four stamens.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19579120.wav,Es gibt vier Staublitter.,2802.7543000000605,0.25,0.08,There are four stamens.,There are four stamens.,There are four stamens.,There are four stamens.,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.1729700565338135,1.1729700565338135,1.1729700565338135,1.1729700565338135,1.1587657928466797,1.1587657928466797,0.0,0.0,0.0
common_voice_de_19588101,Daher verpasste er den Saisonauftakt und kehrte erst Ende März zurück ins Training.,So he missed the season opener and only returned to training at the end of March.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19588101.wav,Daher verpasste er den Seitenauftakt unkehrt erst und dem Herz zu rück in Training.,2975.868700000092,0.6923076923076923,0.17073170731707318,So he missed the start of the season and returned to training only at the end of March.,So he missed the start of the season and returned to training only at the end of March.,"Therefore, he missed the side opening unturned first and put the heart back into training.",So he missed the page opening unturned first and put the heart back into training.,76.22895931050887,76.22895931050887,39.15079081670408,41.59755855096796,0.0,2.4467677342638794,2.4467677342638794,0.8243723511695862,0.8243722319602966,-0.7191880941390991,-0.5895956158638,-0.8590679168701172,-0.7043086290359497,-1.1920928955078125e-07,0.12959247827529907,0.12959259748458862
common_voice_de_19597585,Bei Siebmacher ist der Wappenschild waagrecht geteilt in Silber und Schwarz.,"With Siebmacher, the coat of arms is horizontally divided into silver and black.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19597585.wav,"Bei Ziegmaker ist der vakusche Frage, wenn ich die Pägel will, auch Spaß.",3907.491200000095,0.9090909090909091,0.56,At Siebmacher the coat of arms sign is horizontally divided into silver and black.,"At Siebmacher, the coat of arms sign is horizontally divided into silver and black.","With Ziegmaker, the vacuum question, if I want the pails, is also fun.","With Ziegmaker, the vacuum question, if I want the pails, is also fun.",83.56185691330593,89.72265523430909,19.5336285299902,19.5336285299902,6.160798321003156,0.0,-6.160798321003156,0.7123838067054749,0.7235391736030579,-1.3264325857162476,-1.3264325857162476,-1.3420488834381104,-1.3420488834381104,0.011155366897583008,0.0,-0.011155366897583008
common_voice_de_19600363,Seit ihrem achten Lebensjahr bekam sie Tanzunterricht.,She received dance lessons from the age of eight.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\covost2\common_voice_de_19600363.wav,Seit ihrem achten Lebensjahr bekamen sie Tanzunterricht.,2836.6723000001457,0.14285714285714285,0.03773584905660377,She has had dance lessons since she was eight years old.,She has had dance lessons since she was eight years old.,"Since she was eight years old, they have been taught dance.","Since they were eight years old, they had been taught dance.",37.49841879199117,37.49841879199117,22.68439872797852,22.31388770935349,0.0,-0.3705110186250309,-0.3705110186250309,0.7213144898414612,0.7213144898414612,0.14832186698913574,-0.20701272785663605,0.14000555872917175,-0.19408917427062988,0.0,-0.3553345948457718,-0.3553345948457718
