sample_id,gold_german_source,gold_english_reference,audio_path,w1_hypothesis,w1_asr_wer,w1_asr_cer,clean_fp32_translation,clean_int8_translation,w1_asr_fp32_translation,w1_asr_int8_translation,chrf_clean_f,chrf_clean_i,chrf_w1_asr_f,chrf_w1_asr_i,delta_clean,delta_w1_asr,did_w1,comet_clean_f,comet_clean_i,comet_w1_asr_f_e2e,comet_w1_asr_i_e2e,comet_w1_asr_f_mt,comet_w1_asr_i_mt,comet_delta_clean,comet_delta_w1_asr,comet_did_w1
0685,Viel chinesische Einflüsse in den Häusern und,Many Chinese influences in the houses and,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0685.T0.de.wav,sind viele chinesische Einflüsse in den Häusern und,0.2857142857142857,0.13333333333333333,Lots of Chinese influences in the houses and,Lots of Chinese influences in the houses and,are many Chinese influences in the houses and,are many Chinese influences in the houses and,85.45858902531857,85.45858902531857,91.87107380361509,91.87107380361509,0.0,0.0,0.0,0.7943112254142761,0.7943112254142761,0.7454246878623962,0.7454246878623962,0.7749874591827393,0.7749874591827393,0.0,0.0,0.0
0687,"Werd ich da nicht ganz lang bleiben.
Gut, jetzt ist es, glaub ich, auch schon wieder bald fast ein Jahr wie's dann immer so ist.
Aber das Problem ist auch, wenn ich jetzt mit ihr in eine andere Stadt ziehen würde, dann bin ich da halt mit ihr komplett alleine.
So.
Man hat da keine Freude.
Mittlerweile kennt man ja auch ein, zwei Leute.
Und das ist dann immer so das Problem.
Man ist komplett auf sich alleine gestellt.
Und es ist auch schwierig, neue Leute kennenzulernen so und die man dann auch wirklich als","I won't stay there terribly long.
Good, now it's almost another years again soon, I think, just as it always is.
But the problem is also, if I were to move to another city with her now, then I would be just completely alone there with her.
So.
You don't have any friends there.
You know one or two people by now.
And then that's always like the problem.
You're completely dependent on yourself.
And it's hard, too, to like meet new people and who you really as",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0687.T0.de.wav,werde ich dann nicht lang bleiben gut jetzt ist es glaube ich auch schon wieder bald fast ein ja wie es dann immer so ist aber das Problem ist auch wenn ich jetzt mit ihr in eine andere Stadt ziehen würde dann bin ich da halt mit ihr komplett alleine so hat da keine freude mittlerweile kennt man ja auch ein zwei leute das ist dann immer das Problem man ist komplett auf sich alleine gestellt und es ist auch schwierig neue Leute kennen zu lernen so die man dann auch wirklich als,0.14736842105263157,0.06060606060606061,"Well, now it is, I think, almost a year as it always is. But the problem is that if I would move with her to another city now, then I am completely alone with her. So. You don't enjoy it. Meanwhile you know one or two people. And that's always the problem. You're completely on your own. And it's also difficult to get to know new people like this and then you really know them as","Well, now it is, I think, already almost a year as it always is. But the problem is that if I would move with her to another city now, then I am completely alone with her. So. You don't enjoy it. Meanwhile you know one or two people. And that's always the problem. You are completely on your own. And it's also difficult to get to know new people like this and then you really get to know them as",I'm not going to stay long now it's I think I'll soon be almost a yes as it always is but the problem is also if I would move with her now to another city then I'm just there with her completely alone so has no joy meanwhile you know also a two people that is then always the problem you are completely on your own and it's also difficult to get to know new people so that you then really as,I'm not going to stay long now it's almost like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it's going to be like it,55.88878856010764,55.263342314038866,44.819013172834005,12.716585687716261,-0.6254462460687762,-32.102427485117744,-31.476981239048968,0.24401623010635376,0.2583134174346924,-0.2246677577495575,-2.057316780090332,-0.2608446776866913,-2.056826114654541,0.014297187328338623,-1.8326490223407745,-1.8469462096691132
0698,"Paar Chemikalien in die Luft gesprüht, die das alles blau erhalten.",Sprayed a few chemicals in the air that preserve everything blue.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0698.T0.de.wav,"Paschimikalien in die Luft gesprühte, die das alles blaue halten.",0.45454545454545453,0.1076923076923077,Pair of chemicals sprayed into the air that get all this blue.,Couple of chemicals sprayed into the air that get all this blue.,Pashimicals sprayed into the air that keep all this blue.,Pashimicals sprayed into the air that hold all this blue.,42.19842194490784,42.16705752961738,37.65274190651905,36.95310999864637,-0.03136441529046152,-0.6996319078726785,-0.668267492582217,0.3025785982608795,0.3026650547981262,-0.1801070272922516,-0.5831544399261475,-0.1579330861568451,-0.5597612857818604,8.64565372467041e-05,-0.4030474126338959,-0.4031338691711426
0701,"Ja, das ist der entscheidende Faktor dann.
Richtig.","Yes, that is the decisive factor then.
Correct.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0701.T0.de.wav,"Ja, das ist der entscheidende Faktor dann richtig.",0.0,0.0,"Yeah, that's the decisive factor then.","Yeah, that's the decisive factor then.","Yes, that is the decisive factor then right.","Yes, that is the decisive factor then right.",61.089260597728234,61.089260597728234,78.51347887609033,78.51347887609033,0.0,0.0,0.0,0.7508607506752014,0.7508607506752014,0.7679803967475891,0.7679803967475891,0.7668547034263611,0.7668547034263611,0.0,0.0,0.0
0736,"Ich glaub nicht.
Also ich glaub, dass die Küche nicht gut genug ausgerüstet ist.
Das ist halt auch immer die Sache beim Kochen.
So spezielle Sache, die man, wo man dann mehr, also wo die Zubereitung schwieriger ist.
Da hat man dann in so einer kleinen Küche gar nicht das Equipment und dann muss man sich Sachen dazu holen.","I don't think so.
Well I think the kitchen is not equipped well enough.
That's always the thing about cooking, too.
Such a special thing, that you, where more, well where the preparation is more difficult.
You don't have all the equipment in such as small kitchen and then you have to get additional things.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0736.T0.de.wav,"Ich glaube nicht. Ich glaube, dass die Küche nicht gut genug ausgerüstet ist. Das ist halt auch mal die Sache beim Kochen, so spezielle Sachen, die man wo man da mehr Zubereitungs, also wo die Zubereitung schwieriger ist. Da hat man dann im Wert gerade in so einer kleinen Küche gar nicht das equipmenten, da muss man sich dann irgendwie noch Sachen dazu holen.",0.2711864406779661,0.21337579617834396,"I don't think so. So I think the kitchen is not well equipped enough. That's always the thing when cooking. So special thing that you, where you then more, where the preparation is more difficult. Then in such a small kitchen you don't have the equipment at all and then you have to get things to it.","I don't think so. So I think that the kitchen is not well equipped enough. That's always the thing when cooking. So special thing that you, where you are then more, where the preparation is more difficult. Then you don't have the equipment in such a small kitchen at all and then you have to get things for it.","I don't think so. I don't think the kitchen is well equipped enough. That's just the thing with cooking, so special things that you where you have more preparation, so where the preparation is more difficult. Then you don't even have the equipment in such a small kitchen, then you have to somehow get things to do with it.","I don't think so. I don't think the kitchen is well equipped enough. That's just the thing with cooking, so special things that you where you have more preparation, so where the preparation is more difficult. Since you don't have the equipment in such a small kitchen at all, then you have to somehow get things to do with it.",71.76343479222074,72.00778712728737,62.65104848195321,64.30144110089151,0.24435233506663678,1.650392618938298,1.4060402838716612,0.31351107358932495,0.41994455456733704,0.34735918045043945,0.4139670431613922,0.33677932620048523,0.39880692958831787,0.10643348097801208,0.06660786271095276,-0.039825618267059326
0828,"Gelesen, beziehungsweise gehört.
Aber ich hab's auf Französisch und auf Französisch ist es noch schöner.
Aber ich meine, der kleine Prinz ist einfach schön.","Read, or heard as the case my be.
But I have got it in French and in French it is even more beautiful.
But I mean, The Little Prince is just beautiful.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0828.T0.de.wav,gelesen und zu sein gehört aber ich habe es auch französisch und französisch ist noch schöner aber ich meine nur kleine pretty sof alles ist einfach schön,0.5,0.26,"Read it, or hear it, but I've got it in French and it's even more beautiful in French, but I mean, the little prince is just beautiful.","It's more beautiful in French, but I mean, the little prince is just beautiful.",read and heard to be but I also have it French and French is even more beautiful but I mean only small pretty sof everything is just nice,read and heard to be but I also have it French and French is even more beautiful but I mean only small pretty sof everything is just beautiful,59.5137617056279,38.72735641498273,39.295100068548585,44.727139333316785,-20.78640529064517,5.4320392647682,26.21844455541337,0.5709171295166016,-0.1188170537352562,-0.2939300537109375,-0.2695592939853668,-0.23195284605026245,-0.20911240577697754,-0.6897341832518578,0.02437075972557068,0.7141049429774284
0856,"Das ist ja lieb.
Also deine älteste Katze ist männerfixiert auf Deutsch gesagt.","That's so sweet.
So your oldest cat is fixated on men, as we say in German.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0856.T0.de.wav,"Das ist ja lieb, also deine älteste Katze ist menna fixiert auf Deutsch gesagt.",0.15384615384615385,0.03896103896103896,"That's sweet, so your oldest cat is man-fixed in German.","That's sweet, so your oldest cat is man-fixed in German.","That's sweet, so your oldest cat is said menna fixed in German.","That's sweet, so your oldest cat is menna fixed in German.",51.33578844908229,51.33578844908229,52.07838414587053,52.13479482762145,0.0,0.05641068175091846,0.05641068175091846,-0.15185925364494324,-0.15185925364494324,-0.673430860042572,-0.6776126027107239,-0.667427122592926,-0.6547233462333679,0.0,-0.0041817426681518555,-0.0041817426681518555
0902,Und,And,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0902.T0.de.wav,und äh,1.0,1.0,And,And,and e.g.,and e.g.,100.0,100.0,22.166666666666664,22.166666666666664,0.0,0.0,0.0,1.2720811367034912,1.2720811367034912,-0.6248906254768372,-0.6248906254768372,-0.7969387173652649,-0.7969387173652649,0.0,0.0,0.0
0908,Okay.,Okay.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0908.T0.de.wav,Okay.,0.0,0.0,Okay.,Okay.,Okay.,Okay.,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,0.0,0.0,0.0
0914,Weil die dann unsere Volkswirtschaft tragen.,Because then they're carrying our national economy.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0914.T0.de.wav,Weil die halt unsere Feuersellschaft tragen.,0.3333333333333333,0.27906976744186046,Because they'll carry our economy.,Because they'll carry our economy.,Because they're wearing our fire squad.,Because they're wearing our fire squad.,43.08283497547471,43.08283497547471,35.77723087485783,35.77723087485783,0.0,0.0,0.0,0.6517720818519592,0.6517720818519592,-1.2547893524169922,-1.2547893524169922,-1.2210099697113037,-1.2210099697113037,0.0,0.0,0.0
0925,Ja.,Yes.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0925.T0.de.wav,ja,0.0,0.0,Yeah.,Yeah.,Yes,yes,25.507159904534603,25.507159904534603,65.61085972850678,22.095959595959595,0.0,-43.51490013254718,-43.51490013254718,1.1403825283050537,1.1403825283050537,1.2614617347717285,1.203193187713623,1.2571585178375244,1.206121563911438,0.0,-0.05826854705810547,-0.05826854705810547
0939,"Der eigenen vier Wände ist, wie man sich das gerne wünscht.
Und vor allem ist es dann auch teilweise vielleicht dann auch anstrengend dann immer diese Restaurants aufzusuchen.","The own four walls, how you would want it to be.
And most of all it is maybe partly also exhausting then to always go to these restaurants.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0939.T0.de.wav,"Der eigenen Vierwende ist, wie man sich das gerne wünscht. Und v.a. ist es dann auch teilweise vielleicht dann auch anstrengend, dann so ein mal diese Raus aufzusuchen.",0.2857142857142857,0.13953488372093023,"One's own four walls is, as you would like it to be. And above all, it is then sometimes also exhausting to visit these restaurants.",The own four walls is as you would like it to be. And above all it is then sometimes also sometimes exhausting then always to visit these restaurants.,"One's own four-turn is, as you like to wish it. And above all, it's sometimes also exhausting, then a time to find this out.","One's own four-turn is, as you like to wish. And above all, it is then sometimes also exhausting, then a time to find out this out.",52.72006885676497,57.98574894084167,29.03405240432114,30.188627970687033,5.265680084076699,1.1545755663658923,-4.111104517710807,0.46541690826416016,0.6253710985183716,-0.36901411414146423,-0.33397769927978516,-0.336611270904541,-0.3073919713497162,0.15995419025421143,0.03503641486167908,-0.12491777539253235
0942,"Ja, also ich denke, das hängt davon ab, ob ich jetzt gerade nachts unterwegs bin und nach dem Club etwas essen möchte.
Da bin ich wahrscheinlich weniger wählerisch, dadurch das mein Auffassungsvermögen auch ein bisschen verändert ist.
Und dann sehe ich das Ganze nicht mehr so kritisch.
Aber","Yes, well I think it depends if I happen to be on the go at night now and would like to eat something after the club.
I'm less picky there probably, since my powers of observation are also a little different.
And then I don't see the whole thing as critical anymore.
But",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0942.T0.de.wav,Ja also ich denke davon ab ob ich jetzt gerade nachts unterwegs bin und nach der disco nach dem club etwas essen möchte da bin ich wahrscheinlich weniger wählerisch dadurch dass mein auffassungsvermögen auch ein bisschen verändert ist und da bin ich sehe ich es ganz nicht mehr so kritisch aber,0.22916666666666666,0.1267605633802817,"Yes, so I think that depends on whether I'm on the road at night and want to eat after the club. I'm probably less picky, so that my perception is a little bit changed. And then I don't see it that critical anymore.","Yeah, well, I think that depends on whether I'm on my way at night and want to eat after the club. I'm probably less picky, so that my perception is changed a little bit. And then I don't see the whole thing so critical anymore.",Yes I'm thinking about whether I'm on the road at night now and after the disco after the club I want something to eat because I'm probably less picky because my comprehension is also a bit changed and I don't see it so critical anymore but,"Yes, so I'm thinking about whether I'm on my way at night now and after the disco after the club I want to eat something because I'm probably less selective because my mental capacity is also a bit changed and I don't see it so critical anymore but",46.55186194475816,50.930682977584,41.413399717448584,39.72777550496187,4.37882103282584,-1.6856242124867151,-6.064445245312555,0.3915419578552246,0.5147914290428162,-0.06556815654039383,-0.25412487983703613,-0.11655177921056747,-0.28511106967926025,0.12324947118759155,-0.1885567232966423,-0.31180619448423386
0943,"Im normalen Zustand würd ich schon sagen, dass Snacks unterm Tag schon trotzdem noch eine hohe Qualität aufweisen sollten.
Dadurch, dass ich auch gewisse Nährstoffe für meinen Körper benötige.","Under normal conditions I would actually say that snacks during the day should still display a high quality.
Because I also require certain nutrients for my body.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0943.T0.de.wav,"Im normalen Zustand würde ich schon sagen, dass Snacks und am Tag schon trotzdem noch eine hohe Qualität aufweisen sollten, dadurch dass ich auch gewisse Nährstoffe für mein Körper benötige.",0.13793103448275862,0.031914893617021274,In normal condition I would say that snacks should still have a high quality during the day. Because I also need certain nutrients for my body.,"In normal condition, I would say that snacks should still have a high quality during the day. Because I also need certain nutrients for my body.","In the normal state I would say that snacks and the day should still have a high quality, because I also need certain nutrients for my body.","In normal condition, I would say that snacks and the day should still have a high quality, because I also need certain nutrients for my body.",69.39703934737823,69.20747207153768,59.49203562711026,63.991652050008476,-0.18956727584054534,4.499616422898214,4.689183698738759,0.867510199546814,0.8690139651298523,0.558522641658783,0.5955654382705688,0.5622422099113464,0.5985029339790344,0.00150376558303833,0.03704279661178589,0.03553903102874756
0946,Okay.,Okay.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0946.T0.de.wav,Okay.,0.0,0.0,Okay.,Okay.,Okay.,Okay.,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,0.0,0.0,0.0
0958,"Ja, ich denke, der ideale Kellner, die ideale Kellnerin, sollte auf jeden Fall sehr sozial sein, sehr zuvorkommend, auf die Wünsche des Gast eingehen.","Yes, I think the perfect waiter, the perfect waitress, should definitely be very social, very courteous, respond to the guest's wishes.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0958.T0.de.wav,"Ja, ich denke, der ideale Kellner, der ideale Kellnerin soll darauf jedenfalls sehr sozial sein, sei zuvor kommt auf die Wünsche des Gast eingehen.",0.3333333333333333,0.0979020979020979,"Yes, I think the ideal waiter, the ideal waitress, should definitely be very social, very accommodating, responding to the wishes of the guest.","Yes, I think the ideal waitress, the ideal waitress, should definitely be very social, very accommodating, responding to the wishes of the guest.","Yes, I think the ideal waiter, the ideal waitress is supposed to be very social about it, should first respond to the wishes of the guest.","Yes, I think the ideal waiter, the ideal waitress should at least be very social about it, should first come to the wishes of the guest.",66.817382860935,63.49862312405226,53.535475995437906,48.60756422886692,-3.3187597368827397,-4.927911766570986,-1.6091520296882464,0.7999177575111389,0.5862767100334167,0.3320247530937195,0.18296773731708527,0.31912916898727417,0.1877087652683258,-0.21364104747772217,-0.14905701577663422,0.06458403170108795
0977,In meinem ganzen Leben oder?,In my whole life or?,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0977.T0.de.wav,den meinem ganzen leben oder,0.2,0.07407407407407407,"In my whole life, right?","In my whole life, right?","who live all of my life, or","who live all of my life, or",73.59007917788419,73.59007917788419,26.788358825565645,26.788358825565645,0.0,0.0,0.0,0.3176363706588745,0.3176363706588745,-0.2234802544116974,-0.2234802544116974,-0.2072240710258484,-0.2072240710258484,0.0,0.0,0.0
0982,Für die Flitterwochen.,For the honeymoon.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0982.T0.de.wav,für die Flätterwochen.,0.3333333333333333,0.047619047619047616,For the honeymoon.,For the honeymoon.,for the Flatter Weeks.,for the Flatter Weeks.,100.0,100.0,20.582092546782846,20.582092546782846,0.0,0.0,0.0,1.2501665353775024,1.2501665353775024,-1.436363935470581,-1.436363935470581,-1.463759422302246,-1.463759422302246,0.0,0.0,0.0
0996,"Sehr schlechte, aber auch","Very bad ones, but also",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0996.T0.de.wav,"Sehr schlechte, aber auch.",0.0,0.0,"Very bad, but also","Very bad, but also","Very bad, but also.","Very bad, but also.",65.14141079273226,65.14141079273226,63.952905796240366,63.952905796240366,0.0,0.0,0.0,0.8398948907852173,0.8398948907852173,0.8538346886634827,0.8538346886634827,0.8663716316223145,0.8663716316223145,0.0,0.0,0.0
0997,In einem sehr guten Hostel.,In a very good hostel.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_0997.T0.de.wav,"In einem sehr, sehr guten Hostel.",0.2,0.19230769230769232,In a very good hostel.,In a very good hostel.,"In a very, very good hostel.","In a very, very good hostel.",100.0,100.0,92.82012348434151,92.82012348434151,0.0,0.0,0.0,1.1869773864746094,1.1869773864746094,0.7656118869781494,0.7656118869781494,0.7909939885139465,0.7909939885139465,0.0,0.0,0.0
1046,"Hab ich dort mein neues Hobby kennengelernt, das Surfen.
Und die Sprache Spanisch gefällt mir auch super gut.
Deswegen, ja, fahr ich immer wieder gerne zurück.
Mittlerweile spreche ich auch fließend Spanisch und","Found my new hobby there, surfing.
And I also like Spanish very much as a language.
Yes, that's why I always like to go back again.
By now I speak fluent Spanish too and",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1046.T0.de.wav,habe ich dort mein mein mein neues hobby kennengelernt das sörfen und die sprache spanisch gefällt mir auch super gut deswegen ja fahre ich immer wieder gerne zurück mittlerweile spreche ich auch fließen spanisch und,0.18181818181818182,0.06829268292682927,"I got to know my new hobby there, surfing. And I also like the language Spanish very much. That's why, yes, I like to go back again and again.","I got to know my new hobby there, surfing. And I also like the language Spanish very much. That's why, yes, I like to go back again and again. Meanwhile I also speak fluently Spanish and",I have got to know my new hobby and I like the Spanish language super good because I like to drive back again and again by now I also speak Spanish flow and,I've got to know my new hobby and I like the Spanish language super good because I like to drive back again and again by now I also speak fluent Spanish and,60.53134597977934,65.99383386113853,38.002131228173376,43.23714422659777,5.462487881359188,5.235012998424395,-0.2274748829347928,0.6907824277877808,0.6819195747375488,-0.3184085488319397,-0.188398540019989,-0.39260220527648926,-0.25007164478302,-0.008862853050231934,0.13001000881195068,0.13887286186218262
1047,"Ja, übe das immer wieder gerne mit den Einheimischen dort.","Yes, I always enjoy practicing that with the natives there.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1047.T0.de.wav,"Ja, über das sind wir mal wieder gerne mit den einheimischen dort.",0.4,0.19642857142857142,"Yes, do it again and again with the locals there.","Yes, do it again and again with the locals there.","Yeah, we're happy about that again with the locals there.","Yeah, we're happy about that again with the locals there.",31.98085318246589,31.98085318246589,31.061928548490187,31.061928548490187,0.0,0.0,0.0,-0.25771796703338623,-0.25771796703338623,-0.3117618262767792,-0.3117618262767792,-0.3447125554084778,-0.3447125554084778,0.0,0.0,0.0
1054,Ja.,Yes.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1054.T0.de.wav,Ja,0.0,0.0,Yeah.,Yeah.,Yes,Yes,25.507159904534603,25.507159904534603,65.61085972850678,65.61085972850678,0.0,0.0,0.0,1.1403825283050537,1.1403825283050537,1.2614617347717285,1.2614617347717285,1.2604751586914062,1.2604751586914062,0.0,0.0,0.0
1124,Ja.,Yes.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1124.T0.de.wav,Ja.,0.0,0.0,Yeah.,Yeah.,Yeah.,Yeah.,25.507159904534603,25.507159904534603,25.507159904534603,25.507159904534603,0.0,0.0,0.0,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,0.0,0.0,0.0
1132,Aber egal was man jetzt,But no matter what you now,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1132.T0.de.wav,"Oh mein Gott, das mag ich jetzt.",1.2,0.6956521739130435,But no matter what you do now,But no matter what you do now,"Oh, my God, I like that now.","Oh, my God, I like that now.",86.74355158559779,86.74355158559779,13.429870304405103,13.429870304405103,0.0,0.0,0.0,0.8389760255813599,0.8389760255813599,-1.28515625,-1.28515625,-1.2993398904800415,-1.2993398904800415,0.0,0.0,0.0
1133,Okay.,Okay.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1133.T0.de.wav,Okay.,0.0,0.0,Okay.,Okay.,Okay.,Okay.,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,0.0,0.0,0.0
1142,"Okay, krass.","Okay, crazy.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1142.T0.de.wav,"Ja, okay, auch das.",1.5,1.0,"Okay, crazy.","Okay, it's amazing.","Yeah, okay, that too.","Yeah, okay, that too.",100.0,34.63945798418327,18.512471242760377,18.512471242760377,-65.36054201581673,0.0,65.36054201581673,1.3077716827392578,0.5554937124252319,-0.4442620277404785,-0.4442620277404785,-0.21333330869674683,-0.21333330869674683,-0.7522779703140259,0.0,0.7522779703140259
1145,Ja.,Yes.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1145.T0.de.wav,Ja.,0.0,0.0,Yeah.,Yeah.,Yeah.,Yeah.,25.507159904534603,25.507159904534603,25.507159904534603,25.507159904534603,0.0,0.0,0.0,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,0.0,0.0,0.0
1154,Ja.,Yes.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1154.T0.de.wav,ja,0.0,0.0,Yeah.,Yeah.,Yes,yes,25.507159904534603,25.507159904534603,65.61085972850678,22.095959595959595,0.0,-43.51490013254718,-43.51490013254718,1.1403825283050537,1.1403825283050537,1.2614617347717285,1.203193187713623,1.2571585178375244,1.206121563911438,0.0,-0.05826854705810547,-0.05826854705810547
1175,Ja.,Yes.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1175.T0.de.wav,Ja.,0.0,0.0,Yeah.,Yeah.,Yeah.,Yeah.,25.507159904534603,25.507159904534603,25.507159904534603,25.507159904534603,0.0,0.0,0.0,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,1.1403825283050537,0.0,0.0,0.0
1187,"Ja, mein bester Freund hat gemacht.","Yes, my best friend did.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1187.T0.de.wav,"Ja, mein bester Freund hat gemacht.",0.0,0.0,"Yeah, my best friend made it.","Yeah, my best friend made it.","Yeah, my best friend made it.","Yeah, my best friend made it.",61.126049025292815,61.126049025292815,61.126049025292815,61.126049025292815,0.0,0.0,0.0,0.12316026538610458,0.12316026538610458,0.12316026538610458,0.12316026538610458,0.12316026538610458,0.12316026538610458,0.0,0.0,0.0
1188,Ja.,Yes.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1188.T0.de.wav,ja,0.0,0.0,Yeah.,Yeah.,Yes,yes,25.507159904534603,25.507159904534603,65.61085972850678,22.095959595959595,0.0,-43.51490013254718,-43.51490013254718,1.1403825283050537,1.1403825283050537,1.2614617347717285,1.203193187713623,1.2571585178375244,1.206121563911438,0.0,-0.05826854705810547,-0.05826854705810547
1235,"Bester dein Lieblingsfußballclub, wenn du so ein Fußballfreak bist?
Was ist denn dann so dein Lieblingsverein?","Best your favorite soccer club, if you are such a soccer freak?
So what is your favorite team then?",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1235.T0.de.wav,"Besser dein Lieblings-Fußballklopende, so ein Fussball-Freak-Best.",0.8125,0.514018691588785,"Best your favorite football club, if you're such a football freak? What is your favorite club?","Best your favorite football club, if you're such a football freak? What's your favorite club?","Better your favorite football clop, such a football freak best.","Better your favorite football clop, such a football freak best.",56.11301111626137,52.1471965973239,25.15873895096195,25.15873895096195,-3.9658145189374707,0.0,3.9658145189374707,0.5733738541603088,0.5260105729103088,-1.260279893875122,-1.260279893875122,-1.2879297733306885,-1.2879297733306885,-0.04736328125,0.0,0.04736328125
1252,"Aber ich finde das trotzdem schwer, wenn man drei vier Jahre nicht auf dem Eis war, dann wieder bisschen zu fahren.","But I still find it a little hard, when you haven't been on the ice for three or four years, to start skating again a little.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1252.T0.de.wav,"Aber ich finde es trotzdem schwer, wenn man drei, vier Jahre nicht auf dem Eis war, dann wieder ein bisschen zu fahren.",0.09523809523809523,0.05357142857142857,"But I still find this difficult, if you were not on the ice for three four years, then to drive again a little.","But I still find it difficult if you were not on the ice for three four years, then to drive again a bit.","But I still find it difficult if you weren't on the ice for three or four years, then drive a little again.","But I still find it difficult if you were not on the ice for three or four years, then to drive a little again.",52.72461291723486,48.43187944247728,55.634542859049674,55.42921145196429,-4.292733474757576,-0.20533140708538156,4.087402067672194,0.11116043478250504,0.0622936487197876,0.27649039030075073,0.24469634890556335,0.32368865609169006,0.26376280188560486,-0.04886678606271744,-0.03179404139518738,0.01707274466753006
